cbo_codigo;descricao_original_fonte;titulo_oficial_cbo2002;grande_grupo;familia_ocupacional;categoria_profissional_agregada;nivel_formacao;universo;incluido_universo_principal;justificativa;fonte_normativa;observacao_ambiguidade;n_registros
914425;Mec. Veículos;Mecânico de veículos automotores a diesel (exceto tratores);9;9144;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);9
914425;Mec. Veículos Automotores a Diesel;Mecânico de veículos automotores a diesel (exceto tratores);9;9144;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
915105;Tec. Manut. I;Técnico em manutenção de instrumentos de medição e precisão;9;9151;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
919105;Lubrificador;Lubrificador industrial;9;9191;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
919110;Lubrificador;Lubrificador de veículos automotores (exceto embarcações);9;9191;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;4
919205;Mec. Manut. M;Mecânico de manutenção de máquinas cortadoras de grama, roçadeiras, motosserras e similares;9;9192;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
919205;Mec. Manut. Máq. Cortadoras Grama, Roç;Mecânico de manutenção de máquinas cortadoras de grama, roçadeiras, motosserras e similares;9;9192;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
950110;Superv. Manut;Supervisor de manutenção eletromecânica industrial, comercial e predial;9;9501;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;3
950110;Superv. Manut. Eletromecânica Industri;Supervisor de manutenção eletromecânica industrial, comercial e predial;9;9501;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
950305;Superv. de Ma;Supervisor de manutenção eletromecânica;9;9503;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
951105;Eletricista d;Eletricista de manutenção eletroeletrônica;9;9511;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;8
951105;Eletricista de Manut. Eletroeletrônica;Eletricista de manutenção eletroeletrônica;9;9511;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
951305;Inst. de Sist;Instalador de sistemas eletroeletrônicos de segurança;9;9513;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);3
951305;Inst. de Sist. Eletroeletrônicos de Se;Instalador de sistemas eletroeletrônicos de segurança;9;9513;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
953115;Eletricista I;Eletricista de instalações (veículos automotores e máquinas operatrizes, exceto aeronaves e embarcações);9;9531;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;3
991105;Conservador de Via Permanente (Trilhos;Conservador de via permanente (trilhos);9;9911;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
991305;Funileiro de;Funileiro de veículos (reparação);9;9913;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
992105;Alinhador de;Alinhador veicular;9;9921;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;2
992115;Borracheiro;Borracheiro;9;9921;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;5
992210;Encarregado d;Encarregado de equipe de conservação de vias permanentes (exceto trilhos);9;9922;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
992225;Auxiliar Gera;Auxiliar geral de conservação de vias permanentes (exceto trilhos);9;9922;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;13
(vazio);;;;;CBO não classificado;;nao_classificado;não;Sem código CBO válido de 6 dígitos na fonte;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;183
(vazio);Não Informado;;;;CBO não classificado;;nao_classificado;não;Sem código CBO válido de 6 dígitos na fonte;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
